,Id,Code,Name,Class,Standard Concept Caption,RC,DRC,Domain,Vocabulary
,43160432,OMOP477988,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,43204296,OMOP477989,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,43193285,OMOP477990,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,36892981,OMOP997162,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,36891966,OMOP1000688,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,43160433,OMOP477991,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,35760135,OMOP2761596,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,40920845,OMOP2118807,Ceftazidime,Clinical Drug Comp,Standard,0,0,Drug,RxNorm Extension
,41266516,OMOP2464478,Ceftazidime,Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
,40962011,OMOP2159973,Ceftazidime,Clinical Drug,Standard,0,0,Drug,RxNorm Extension
,41305185,OMOP2503147,Ceftazidime,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension
,40837404,OMOP2035366,Ceftazidime,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension
,41243186,OMOP2441148,Ceftazidime,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension
,40848628,OMOP2046590,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,41316483,OMOP2514445,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,41285193,OMOP2483155,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,41192142,OMOP2390104,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,40962012,OMOP2159974,Ceftazidime,Clinical Drug,Standard,0,0,Drug,RxNorm Extension
,40930764,OMOP2128726,Ceftazidime,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension
,41192143,OMOP2390105,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,41066699,OMOP2264661,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,1776759,342883,Ceftazidime,Clinical Drug Comp,Non-Standard,0,0,Drug,RxNorm
,19113616,541066,Ceftazidime,Branded Drug Comp,Non-Standard,0,0,Drug,RxNorm
,19046400,567252,Ceftazidime,Branded Drug Comp,Non-Standard,0,0,Drug,RxNorm
,45127963,69001101,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45245777,65862017901,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,19079951,313890,Ceftazidime,Clinical Drug,Non-Standard,0,0,Drug,RxNorm
,45126030,65862017805,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,44955569,64679098401,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,44853446,64679098402,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45167255,10019069102,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45077198,69001301,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45313820,64679098403,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,19113617,541067,Ceftazidime,Branded Drug,Non-Standard,0,0,Drug,RxNorm
,45282601,173038032,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,44992314,173037710,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,44856330,173037731,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,44950697,51952037802,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45376842,51952037702,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45060847,173037835,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45078679,338353541,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,44984495,51952043401,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45173629,55154110807,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45248374,173701310,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,44984494,51952038000,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45103763,51952037801,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45145636,173037810,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45223336,51952037701,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,44908628,338353641,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,19032344,206414,Ceftazidime,Branded Drug,Non-Standard,0,0,Drug,RxNorm
,44957284,7508376,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,19032305,206405,Ceftazidime,Branded Drug,Non-Standard,0,0,Drug,RxNorm
,44941127,74508311,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45146925,409508311,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45195771,7509016,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45195770,7508216,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,44932135,43858014001,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,44950699,51952509201,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45178641,7508311,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45051035,43858014000,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,44872183,7508804,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45119104,43858014201,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45077309,74508216,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,44915080,43858014200,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45255850,43858013805,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,44924092,74509216,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45290054,43858013800,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,44923551,7508276,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,40137165,672800,Ceftazidime,Branded Drug,Non-Standard,0,0,Drug,RxNorm
,45295462,60238509002,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,44923429,2723801,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,44974200,2900525,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,44837913,2723125,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45025410,2729001,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,44988089,60238508202,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45141252,60238508304,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,44855118,2723001,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45264328,2900210,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45315468,2724524,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,44855119,2724501,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,19032345,206415,Ceftazidime,Branded Drug,Non-Standard,0,0,Drug,RxNorm
,45008189,2900025,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,44906482,2723810,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45059580,2723101,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45175504,60238509004,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45346408,60238508303,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,44872070,2723025,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,44906484,2729025,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,44954173,60238508204,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,19046425,567243,Ceftazidime,Branded Drug Comp,Non-Standard,0,0,Drug,RxNorm
,40137166,672799,Ceftazidime,Branded Drug Comp,Non-Standard,0,0,Drug,RxNorm
,19046396,567253,Ceftazidime,Branded Drug Comp,Non-Standard,0,0,Drug,RxNorm
,4131729,375616006,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,45319736,25021128,Ceftazidime,9-digit NDC,Non-Standard,0,0,Drug,NDC
,45044940,4095084,Ceftazidime,9-digit NDC,Non-Standard,0,0,Drug,NDC
,45283860,4095093,Ceftazidime,9-digit NDC,Non-Standard,0,0,Drug,NDC
,44875837,7813178,Ceftazidime,9-digit NDC,Non-Standard,0,0,Drug,NDC
,45812819,250210128,Ceftazidime,9-digit NDC,Non-Standard,0,0,Drug,NDC
,45337020,44567236,Ceftazidime,9-digit NDC,Non-Standard,0,0,Drug,NDC
,45822038,445670236,Ceftazidime,9-digit NDC,Non-Standard,0,0,Drug,NDC
,45411632,27106,Ceftazidime,Multum,Non-Standard,0,0,Drug,Multum
,44925269,2643145,Ceftazidime,9-digit NDC,Non-Standard,0,0,Drug,NDC
,45416166,1707,Ceftazidime,Multum,Non-Standard,0,0,Drug,Multum
,4291615,400519000,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,43064333,1006967,Ceftazidime,Clinical Drug,Non-Standard,0,0,Drug,Multilex
,44628063,OMOP232117,Ceftazidime,Branded Drug Comp,Non-Standard,0,0,Drug,DPD
,37891838,97619998,Ceftazidime,Gemscript THIN,Non-Standard,0,0,Drug,Gemscript
,45411317,1693,Ceftazidime,Multum,Non-Standard,0,0,Drug,Multum
,37702152,5724020,Ceftazidime,Gemscript,Non-Standard,0,0,Drug,Gemscript
,40519813,323856006,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,46098733,4375911000001100,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,42856254,N0000149666,Ceftazidime,VA Product,Non-Standard,0,0,Drug,VA Product
,4276007,4001412,Ceftazidime,VA Product,Non-Standard,0,0,Drug,VA Product
,42549365,MTHU002451,Ceftazidime,VA Product,Non-Standard,0,0,Drug,VA Product
,42856255,N0000149663,Ceftazidime,VA Product,Non-Standard,0,0,Drug,VA Product
,42560532,4001409,Ceftazidime,VA Product,Non-Standard,0,0,Drug,VA Product
,4275692,4001412#4275692,Ceftazidime,VA Product,Non-Standard,0,0,Drug,VA Product
,42549366,MTHU002452,Ceftazidime,VA Product,Non-Standard,0,0,Drug,VA Product
,42549364,MTHU002453,Ceftazidime,VA Product,Non-Standard,0,0,Drug,VA Product
,42560530,4001417,Ceftazidime,VA Product,Non-Standard,0,0,Drug,VA Product
,42856256,N0000149671,Ceftazidime,VA Product,Non-Standard,0,0,Drug,VA Product
,4276755,4029329#4276755,Ceftazidime,VA Product,Non-Standard,0,0,Drug,VA Product
,43060546,1003158,Ceftazidime,Clinical Drug,Non-Standard,0,0,Drug,Multilex
,43078274,2003158,Ceftazidime,Clinical Drug,Non-Standard,0,0,Drug,Multilex
,43122945,9005432,Ceftazidime,Clinical Drug,Non-Standard,0,0,Drug,Multilex
,43123690,9006196,Ceftazidime,Clinical Drug,Non-Standard,0,0,Drug,Multilex
,43125010,9007567,Ceftazidime,Clinical Drug,Non-Standard,0,0,Drug,Multilex
,37875529,92531996,Ceftazidime,Gemscript THIN,Non-Standard,0,0,Drug,Gemscript
,37891837,97619997,Ceftazidime,Gemscript THIN,Non-Standard,0,0,Drug,Gemscript
,37839434,3166007,Ceftazidime,Gemscript,Non-Standard,0,0,Drug,Gemscript
,37887945,96841998,Ceftazidime,Gemscript THIN,Non-Standard,0,0,Drug,Gemscript
,37887944,96841997,Ceftazidime,Gemscript THIN,Non-Standard,0,0,Drug,Gemscript
,4206038,323855005,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,37801452,60592020,Ceftazidime,Gemscript,Non-Standard,0,0,Drug,Gemscript
,46078926,2.44478110000011E+016,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,46098737,4374511000001100,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,46086162,1.47440110000011E+016,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,37702148,5722020,Ceftazidime,Gemscript,Non-Standard,0,0,Drug,Gemscript
,46005200,1.01883110000011E+016,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,46221064,2.88733110000011E+016,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,46140410,1.01884110000011E+016,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,46158215,1.47441110000011E+016,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,37105955,3.47506110000011E+016,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,37108477,3.47507110000011E+016,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,46000417,8745411000001100,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,37811091,69217020,Ceftazidime,Gemscript,Non-Standard,0,0,Drug,Gemscript
,46134790,8745511000001100,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,37723459,17438021,Ceftazidime,Gemscript,Non-Standard,0,0,Drug,Gemscript
,46052345,2.30577110000011E+016,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,46194397,2.30578110000011E+016,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,46040898,1.98423110000011E+016,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,46180740,1.98424110000011E+016,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,37769843,38982020,Ceftazidime,Gemscript,Non-Standard,0,0,Drug,Gemscript
,37386722,3.24840110000011E+016,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,37390233,3.24841110000011E+016,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,37813662,71851020,Ceftazidime,Gemscript,Non-Standard,0,0,Drug,Gemscript
,46002756,9.4705110000011E+015,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,46200736,2.44479110000011E+016,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,46137703,9.4706110000011E+015,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,44609113,OMOP205084,Ceftazidime,Branded Drug Comp,Non-Standard,0,0,Drug,DPD
,37801450,60591020,Ceftazidime,Gemscript,Non-Standard,0,0,Drug,Gemscript
,37814752,76574020,Ceftazidime,Gemscript,Non-Standard,0,0,Drug,Gemscript
,40025060,346484,Ceftazidime,Clinical Drug Comp,Non-Standard,0,0,Drug,RxNorm
,21034213,OMOP388776,Ceftazidime,Clinical Drug Comp,Standard,0,0,Drug,RxNorm Extension
,40107532,565755,Ceftazidime,Branded Drug Comp,Non-Standard,0,0,Drug,RxNorm
,21053893,OMOP388777,Ceftazidime,Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
,40107494,562185,Ceftazidime,Clinical Drug,Non-Standard,0,0,Drug,RxNorm
,36407470,OMOP3099512,Ceftazidime,Clinical Drug,Standard,0,0,Drug,RxNorm Extension
,36403440,OMOP3095482,Ceftazidime,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension
,36405308,OMOP3097350,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,40025061,201238,Ceftazidime,Branded Drug,Non-Standard,0,0,Drug,RxNorm
,36404535,OMOP3096577,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,36407111,OMOP3099153,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,36407850,OMOP3099892,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,44058994,OMOP1053625,Ceftazidime,Clinical Drug,Standard,0,0,Drug,RxNorm Extension
,35758178,OMOP2759639,Ceftazidime,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension
,44032995,OMOP1027626,Ceftazidime,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension
,44102945,OMOP1097576,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,35771258,OMOP2772719,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,35754519,OMOP2755980,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,35751741,OMOP2753202,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,35743447,OMOP2744908,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,21142258,OMOP388778,Ceftazidime,Clinical Drug,Standard,0,0,Drug,RxNorm Extension
,21044127,OMOP388779,Ceftazidime,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension
,21112868,OMOP388781,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,21152072,OMOP388783,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,21112869,OMOP388784,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,21024508,OMOP388782,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,19109223,438402,Ceftazidime,Clinical Drug Comp,Standard,0,0,Drug,RxNorm
,40829673,OMOP2027635,Ceftazidime,Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
,19104358,413807,Ceftazidime,Clinical Drug,Standard,0,0,Drug,RxNorm
,41086992,OMOP2284954,Ceftazidime,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension
,40879787,OMOP2077749,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,40848634,OMOP2046596,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,40025062,484092,Ceftazidime,Clinical Drug Comp,Non-Standard,0,0,Drug,RxNorm
,40125531,578163,Ceftazidime,Branded Drug Comp,Non-Standard,0,0,Drug,RxNorm
,40025063,484093,Ceftazidime,Clinical Drug,Non-Standard,0,0,Drug,RxNorm
,40125530,578164,Ceftazidime,Branded Drug,Non-Standard,0,0,Drug,RxNorm
,43082431,3003158,Ceftazidime,Clinical Drug,Non-Standard,0,0,Drug,Multilex
,37801454,60593020,Ceftazidime,Gemscript,Non-Standard,0,0,Drug,Gemscript
,37887943,96841996,Ceftazidime,Gemscript THIN,Non-Standard,0,0,Drug,Gemscript
,4205916,323849000,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,46098734,4375411000001100,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,21063752,OMOP388827,Ceftazidime,Clinical Drug Comp,Standard,0,0,Drug,RxNorm Extension
,19081051,315602,Ceftazidime,Clinical Drug Comp,Non-Standard,0,0,Drug,RxNorm
,41110689,OMOP2308651,Ceftazidime,Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
,19118126,567270,Ceftazidime,Branded Drug Comp,Non-Standard,0,0,Drug,RxNorm
,42560533,4001415,Ceftazidime,VA Product,Non-Standard,0,0,Drug,VA Product
,42856257,N0000149669,Ceftazidime,VA Product,Non-Standard,0,0,Drug,VA Product
,42549367,MTHU002454,Ceftazidime,VA Product,Non-Standard,0,0,Drug,VA Product
,4276754,4029329#4276754,Ceftazidime,VA Product,Non-Standard,0,0,Drug,VA Product
,42856258,N0000180361,Ceftazidime,VA Product,Non-Standard,0,0,Drug,VA Product
,40194260,4029329#40194260,Ceftazidime,VA Product,Non-Standard,0,0,Drug,VA Product
,19074940,309084,Ceftazidime,Clinical Drug,Non-Standard,0,0,Drug,RxNorm
,41055507,OMOP2253469,Ceftazidime,Clinical Drug,Standard,0,0,Drug,RxNorm Extension
,35762382,OMOP2763843,Ceftazidime,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension
,40973077,OMOP2171039,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,19032441,206433,Ceftazidime,Branded Drug,Non-Standard,0,0,Drug,RxNorm
,40223434,998261,Ceftazidime,Branded Drug,Non-Standard,0,0,Drug,RxNorm
,21142261,OMOP388828,Ceftazidime,Clinical Drug,Standard,0,0,Drug,RxNorm Extension
,21162014,OMOP388829,Ceftazidime,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension
,40223435,998260,Ceftazidime,Branded Drug Comp,Non-Standard,0,0,Drug,RxNorm
,42856259,N0000180362,Ceftazidime,VA Product,Non-Standard,0,0,Drug,VA Product
,42641813,4029213,Ceftazidime,VA Product,Non-Standard,0,0,Drug,VA Product
,40194261,4029329,Ceftazidime,VA Product,Non-Standard,0,0,Drug,VA Product
,40025067,345842,Ceftazidime,Clinical Drug Comp,Non-Standard,0,0,Drug,RxNorm
,41266515,OMOP2464477,Ceftazidime,Branded Drug Comp,Non-Standard,0,0,Drug,RxNorm Extension
,40829668,OMOP2027630,Ceftazidime,Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
,43182336,OMOP478052,Ceftazidime,Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
,43182332,OMOP478038,Ceftazidime,Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
,43193290,OMOP478039,Ceftazidime,Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
,43149211,OMOP478053,Ceftazidime,Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
,43204302,OMOP478054,Ceftazidime,Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
,43215164,OMOP478040,Ceftazidime,Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
,41204683,OMOP2402645,Ceftazidime,Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
,41297544,OMOP2495506,Ceftazidime,Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
,41173161,OMOP2371123,Ceftazidime,Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
,40892127,OMOP2090089,Ceftazidime,Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
,40107535,566015,Ceftazidime,Branded Drug Comp,Non-Standard,0,0,Drug,RxNorm
,21083376,OMOP388834,Ceftazidime,Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
,36274486,OMOP3125361,Ceftazidime,Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
,40892126,OMOP2090088,Ceftazidime,Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
,45408826,1698,Ceftazidime,Multum,Non-Standard,0,0,Drug,Multum
,40107534,562059,Ceftazidime,Clinical Drug,Non-Standard,0,0,Drug,RxNorm
,44123679,OMOP1118310,Ceftazidime,Clinical Drug,Standard,0,0,Drug,RxNorm Extension
,35766471,OMOP2767932,Ceftazidime,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension
,41243188,OMOP2441150,Ceftazidime,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension
,41074585,OMOP2272547,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,35772813,OMOP2774274,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,35760127,OMOP2761588,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,35751735,OMOP2753196,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,40930765,OMOP2128727,Ceftazidime,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension
,35764308,OMOP2765769,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,35772815,OMOP2774276,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,35760129,OMOP2761590,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,41066698,OMOP2264660,Ceftazidime,Branded Drug,Non-Standard,0,0,Drug,RxNorm Extension
,41161002,OMOP2358964,Ceftazidime,Branded Drug Box,Non-Standard,0,0,Drug,RxNorm Extension
,41285192,OMOP2483154,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,41161001,OMOP2358963,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,41035506,OMOP2233468,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,41035505,OMOP2233467,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,41074584,OMOP2272546,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,41129554,OMOP2327516,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,41137398,OMOP2335360,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,41254160,OMOP2452122,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,41285191,OMOP2483153,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,41004468,OMOP2202430,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,41129556,OMOP2327518,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,40887586,OMOP2085548,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,40848627,OMOP2046589,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,40879785,OMOP2077747,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,35766946,OMOP2768407,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,40025068,201806,Ceftazidime,Branded Drug,Non-Standard,0,0,Drug,RxNorm
,35762857,OMOP2764318,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,35747633,OMOP2749094,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,35743440,OMOP2744901,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,36275998,OMOP3126873,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,36271377,OMOP3122252,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,41192141,OMOP2390103,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,40848626,OMOP2046588,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,40025069,105180,Ceftazidime,Branded Drug,Non-Standard,0,0,Drug,RxNorm
,35754517,OMOP2755978,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,35771255,OMOP2772716,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,35751734,OMOP2753195,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,35755977,OMOP2757438,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,44073957,OMOP1068588,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,44115755,OMOP1110386,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,44123677,OMOP1118308,Ceftazidime,Clinical Drug,Standard,0,0,Drug,RxNorm Extension
,44097639,OMOP1092270,Ceftazidime,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension
,44099829,OMOP1094460,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,44048182,OMOP1042813,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,44064321,OMOP1058952,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
